state,district,Enrolments,Updates,UER,Youth_Ratio,Child_Dependency,UER_ZScore,Is_Anomaly,Zone_Strategy,Predicted_Trajectory
Jammu and Kashmir,Badgam,1865.0,26245.0,14.064844587352626,0.9994638069705094,837.0,-0.28803268076873956,False,GREEN: Enrolment Van,Stable in current zone
Jammu and Kashmir,Bandipore,1639.0,36267.0,22.1140243902439,0.9737644905430141,29.272727272727273,-0.09916957804002507,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,Bandipur,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Jammu and Kashmir,Baramula,3747.0,98556.0,26.29562433297759,0.9829196690685882,48.53846153846154,-0.001053998702212347,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Budgam,859.0,41733.0,48.526744186046514,0.9825378346915018,49.5625,0.5205691201000741,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Doda,3964.0,48147.0,12.143001261034048,0.9962159434914228,199.125,-0.33312613158674986,False,GREEN: Enrolment Van,Stable in current zone
Jammu and Kashmir,Ganderbal,843.0,21225.0,25.148104265402843,0.9869513641755635,64.41666666666667,-0.027979002952680573,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Jammu,4558.0,133490.0,29.28054397894275,0.9921017990346643,99.91891891891892,0.06898309818688678,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Kargil,526.0,4966.0,9.42314990512334,0.9980988593155894,193.0,-0.39694376004296633,False,GREEN: Enrolment Van,Stable in current zone
Jammu and Kashmir,Kathua,2954.0,60546.0,20.489340101522842,0.9969532836831415,263.5,-0.13729059449591732,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,Kishtwar,1269.0,26788.0,21.092913385826773,0.9952718676122931,151.14285714285714,-0.1231285648246638,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,Kulgam,1211.0,38151.0,31.47772277227723,0.9925681255161024,97.0,0.12053692283990625,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Kupwara,2875.0,94887.0,32.99269819193324,0.9860869565217392,58.34146341463415,0.15608376926656894,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Leh,206.0,3991.0,19.280193236714975,0.9951456310679612,81.5,-0.16566158807967138,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,Poonch,0.0,4.0,4.0,,,-0.5241906277643983,False,GREEN: Enrolment Van,Stable in current zone
Jammu and Kashmir,Pulwama,1871.0,54316.0,29.014957264957264,0.9919828968466061,108.625,0.06275146563858601,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Punch,2628.0,69805.0,26.551920882464817,0.993531202435312,114.61111111111111,0.0049596527182012295,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Rajouri,2674.0,71544.0,26.745420560747664,0.9966342557965595,207.1,0.009499860604274253,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Ramban,1920.0,37631.0,19.589276418532016,0.996875,188.14285714285714,-0.15840936982281725,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,Reasi,1715.0,31640.0,18.43822843822844,0.9947521865889213,113.6,-0.18541715176746543,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,Samba,588.0,16345.0,27.750424448217316,0.9846938775510204,53.2,0.033080915704293126,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Shupiyan,666.0,23736.0,35.58620689655172,0.9984984984984985,268.5,0.21693693852143284,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Srinagar,3256.0,112534.0,34.551427694197116,0.9585380835380836,20.96323529411765,0.1926572459836123,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jammu and Kashmir,Udhampur,2806.0,62327.0,22.204132525828285,0.9960798289379901,203.83333333333334,-0.09705531267581326,False,YELLOW: Hybrid Center,Stable in current zone
Jammu and Kashmir,punch,1.0,0.0,0.0,1.0,1.0,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Jammu and Kashmir,udhampur,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Jharkhand,Bokaro,5800.0,179102.0,30.874332011722117,0.9970689655172413,194.72222222222223,0.1063791758412191,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Bokaro *,2.0,0.0,0.0,1.0,2.0,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Jharkhand,Chatra,6302.0,114988.0,18.24337617007774,0.9944462075531577,95.77777777777777,-0.18998909634291763,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Deoghar,8324.0,127486.0,15.313633633633634,0.9847429120615089,35.296875,-0.25873153708580854,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Dhanbad,11031.0,258866.0,23.465010877447426,0.9916598676457257,73.95698924731182,-0.06747050981618274,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Dumka,5825.0,135870.0,23.32131822863028,0.9852360515021459,31.528735632183906,-0.07084206321161887,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,East Singhbhum,8191.0,196766.0,24.019287109375,0.9879135636674399,59.83,-0.05446516871384831,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,East Singhbum,1447.0,0.0,0.0,0.9633724948168625,15.703703703703704,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Jharkhand,Garhwa,6073.0,139731.0,23.004774448468883,0.9975300510456118,282.6875,-0.07826933430441806,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Garhwa *,381.0,7700.0,20.157068062827225,1.0,314.0,-0.14508690787377335,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Giridih,14303.0,236081.0,16.50454418344519,0.9942669370062225,92.71084337349397,-0.23078843393522683,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Godda,5390.0,138611.0,25.711556297532926,0.9968460111317254,179.88888888888889,-0.014758364125770241,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Gumla,6701.0,134631.0,20.088182632050135,0.9859722429488136,42.97894736842105,-0.14670321121249266,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Hazaribag,566.0,17460.0,30.793650793650794,1.0,358.0,0.10448610032917642,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Hazaribagh,6204.0,141577.0,22.816599516518938,0.995003223726628,128.90625,-0.08268460422931966,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Jamtara,4450.0,72644.0,16.320826780498763,0.9964044943820225,185.88235294117646,-0.23509911397908181,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Khunti,2644.0,64376.0,24.33875236294896,0.9829803328290468,31.0,-0.04696934920409888,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Kodarma,310.0,7901.0,25.405144694533764,1.0,184.0,-0.02194789740389554,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Koderma,3222.0,62328.0,19.338504498914055,0.9962756052141527,161.23076923076923,-0.1642933932855894,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Latehar,2609.0,82108.0,31.459003831417625,0.995783825220391,139.58333333333334,0.12009770824449244,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Lohardaga,2959.0,56615.0,19.12668918918919,0.98107468739439,34.80701754385965,-0.16926335265781167,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Pakaur,297.0,6162.0,20.677852348993287,1.0,197.0,-0.13286740991916793,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Pakur,6924.0,82748.0,11.949169675090253,0.9935008665511266,86.32608695652173,-0.33767412723657036,False,GREEN: Enrolment Van,Stable in current zone
Jharkhand,Palamau,286.0,6320.0,22.020905923344948,1.0,220.0,-0.10135447675151371,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Palamu,8606.0,227092.0,26.384570698268853,0.99256332791076,100.73846153846154,0.0010330072955062803,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Pashchimi Singhbhum,599.0,23268.0,38.78,0.998330550918197,173.0,0.29187496820417713,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Purbi Singhbhum,986.0,25425.0,25.75987841945289,1.0,814.0,-0.013624550979620714,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Ramgarh,2979.0,72697.0,24.39496644295302,0.9963074857334676,158.5,-0.04565036194992007,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Ranchi,14265.0,281427.0,19.72711341651479,0.9765860497721697,27.81492537313433,-0.15517521134365303,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Sahebganj,6321.0,130174.0,20.59063587472319,0.9976269577598481,227.25,-0.13491382636693974,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Sahibganj,365.0,4753.0,12.986338797814208,1.0,187.0,-0.3133383584540537,False,GREEN: Enrolment Van,Stable in current zone
Jharkhand,Seraikela-Kharsawan,3389.0,92913.0,27.407964601769912,0.9911478312186486,77.35483870967742,0.025045559215322227,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,Seraikela-kharsawan,861.0,20376.0,23.638051044083525,1.0,545.0,-0.06341035666171496,False,YELLOW: Hybrid Center,Stable in current zone
Jharkhand,Simdega,2079.0,88796.0,42.690384615384616,0.9937469937469937,105.14285714285714,0.38362684720418266,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Jharkhand,West Singhbhum,6848.0,190491.0,27.812965396408234,0.9929906542056075,85.93877551020408,0.0345483543517302,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Bagalkot,7142.0,129795.0,18.170936581268375,0.9882385886306356,72.44705882352942,-0.19168879318631712,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bagalkot *,249.0,2921.0,11.684,1.0,218.0,-0.34389597453200804,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Ballari,2781.0,61759.0,22.199496764917324,0.9769866954332974,37.69230769230769,-0.09716408452718103,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bangalore,7016.0,250821.0,35.74476271911073,0.999429874572406,1155.2,0.22065723615889418,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Bangalore Rural,2644.0,86269.0,32.615879017013235,0.9523449319213313,17.724409448818896,0.1472422176692865,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Belagavi,7805.0,133322.0,17.07942608250064,0.9846252402306214,58.37190082644628,-0.21729960876086712,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Belgaum,6743.0,174091.0,25.81420521945433,0.9997033961144891,1953.6666666666667,-0.012349846194679904,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Bellary,4220.0,95627.0,22.655058043117744,0.9997630331753554,1811.5,-0.08647495612019909,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bengaluru,30980.0,600999.0,19.398954197734096,0.8771142672692059,5.367909663865547,-0.1628750229723721,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bengaluru Rural,2790.0,89.0,0.03188821211035471,0.7774193548387097,2.3135048231511255,-0.6172969966848724,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Bengaluru South,203.0,3860.0,18.92156862745098,0.9753694581280788,2.5,-0.17407622883550863,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bengaluru Urban,23074.0,0.0,0.0,0.8354858282049059,3.1896233868843824,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Bidar,4920.0,122767.0,24.947571631782157,0.9869918699186991,60.92307692307692,-0.03268422961072579,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bijapur,4231.0,85492.0,20.20132325141777,0.9988182462774757,549.3333333333334,-0.14404851981017808,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Bijapur(KAR),3.0,14.0,3.5,1.0,3.0,-0.5359224505931587,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Chamarajanagar,249.0,2955.0,11.82,1.0,232.0,-0.3407049187225852,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Chamarajanagar *,23.0,118.0,4.916666666666667,1.0,23.0,-0.5026822859116707,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Chamrajanagar,2227.0,44176.0,19.82764811490126,0.9896722047597665,82.83333333333333,-0.1528163008044272,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Chamrajnagar,380.0,4188.0,10.992125984251969,1.0,356.0,-0.36012986127716584,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Chickmagalur,1231.0,32403.0,26.301136363636363,1.0,1129.0,-0.0009246663679814687,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Chikkaballapur,3152.0,78154.0,24.7871868062163,0.9955583756345178,189.46666666666667,-0.03644744232664633,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Chikkamagaluru,1151.0,26265.0,22.799479166666668,0.9669852302345786,26.102564102564102,-0.08308631005178611,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Chikmagalur,154.0,2097.0,13.529032258064516,1.0,145.0,-0.3006047914020866,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Chitradurga,4413.0,108568.0,24.59628454916176,0.9898028552005439,87.8695652173913,-0.04092670524139508,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Dakshina Kannada,6505.0,134453.0,20.666000614817094,0.9878554957724827,73.7,-0.13314549481030527,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Davanagere,483.0,9437.0,19.49793388429752,1.0,437.0,-0.16055259867955543,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Davangere,4813.0,123205.0,25.59306190278355,0.9906503220444629,96.0,-0.01753867461657201,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Dharwad,5103.0,142940.0,28.005485893416928,0.9962766999804037,236.65,0.039065587075351994,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Gadag,4457.0,69469.0,15.582996859578286,0.9955126766883554,194.66666666666666,-0.2524112937990765,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Gadag *,145.0,2187.0,14.979452054794521,1.0,135.0,-0.2665726552369604,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Gulbarga,4356.0,88164.0,20.23502409915079,0.9993112947658402,912.5,-0.14325777506061235,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Hasan,993.0,18250.0,18.36016096579477,1.0,944.0,-0.18724889927802735,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Hassan,2494.0,85858.0,34.41202404809619,0.9923817161186849,116.65,0.18938632822813378,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Haveri,4242.0,125958.0,29.68607117605468,0.9860914662894861,65.28333333333333,0.0784982446444087,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Haveri *,117.0,2381.0,20.177966101694917,1.0,111.0,-0.14459656369484472,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Kalaburagi,4782.0,110357.0,23.072757683462264,0.9824341279799247,48.188235294117646,-0.07667419976788138,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Kodagu,1211.0,28786.0,23.75082508250825,0.9661436829066887,26.071428571428573,-0.06076426658474958,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Kolar,4186.0,111548.0,26.641509433962263,0.9925943621595795,120.03125,0.00706172674550786,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Koppal,5451.0,103211.0,18.930851063829788,0.991010823702073,95.04,-0.1738584290374778,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Mandya,3594.0,106040.0,29.49652294853964,0.9880356149137451,77.29545454545455,0.07405075219898466,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Mysore,3073.0,75749.0,24.641834743005855,0.9993491701919948,952.3333333333334,-0.039857931633405806,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Mysuru,4361.0,91774.0,21.039431453461713,0.9431323091034166,14.65863453815261,-0.12438344593475706,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Raichur,9779.0,159041.0,16.261860940695296,0.9893649657429185,72.56190476190476,-0.23648266755012848,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Ramanagar,2949.0,75756.0,25.68,0.9962699220074601,213.25,-0.015498789909346127,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Ramanagara,204.0,0.0,0.0,0.9411764705882353,12.923076923076923,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Shimoga,2260.0,42363.0,18.73639982308713,1.0,2111.0,-0.17842096404792884,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Shivamogga,2229.0,58405.0,26.190582959641254,0.9807088380439659,45.54545454545455,-0.0035186522655554528,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Tumakuru,3000.0,71986.0,23.987337554148617,0.9843333333333333,58.166666666666664,-0.055214821756595554,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Tumkur,2942.0,91061.0,30.941556235134218,1.0,2754.0,0.10795650119896266,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Karnataka,Udupi,3591.0,62000.0,17.260579064587972,0.9880256196045669,75.86363636363636,-0.21304909937936672,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Udupi *,2.0,4.0,1.3333333333333333,1.0,2.0,-0.5867603495177872,False,GREEN: Enrolment Van,Stable in current zone
Karnataka,Uttara Kannada,3470.0,73787.0,21.258138864880436,0.9913544668587896,103.83870967741936,-0.11925177273055451,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Vijayanagara,2119.0,34640.0,16.339622641509433,0.9735724398301085,31.964912280701753,-0.23465809455649944,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Vijayapura,5596.0,85063.0,15.19796319456852,0.9835596854896355,50.12903225806452,-0.26144558728108225,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,Yadgir,6258.0,94236.0,15.056079245885924,0.9822627037392138,43.276785714285715,-0.26477470197746056,False,YELLOW: Hybrid Center,Stable in current zone
Karnataka,yadgir,689.0,6380.0,9.246376811594203,1.0,573.0,-0.4010915012713178,False,GREEN: Enrolment Van,Stable in current zone
Kerala,Alappuzha,3559.0,124464.0,34.96179775280899,0.9631919078392807,19.21212121212121,0.20228602362733739,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Ernakulam,6324.0,214962.0,33.98608695652174,0.9475015812776724,12.567567567567568,0.17939229123903577,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Idukki,1698.0,63425.0,37.33078281341966,0.983510011778563,48.241379310344826,0.2578710496574667,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Kannur,5965.0,177109.0,29.686389540730808,0.961441743503772,17.372294372294373,0.07850571464035927,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Kasaragod,3555.0,100114.0,28.153543307086615,0.9825597749648383,42.77777777777778,0.0425395537666665,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Kasargod,315.0,4007.0,12.680379746835444,1.0,251.0,-0.3205172732119308,False,GREEN: Enrolment Van,Stable in current zone
Kerala,Kollam,5069.0,180411.0,35.584023668639055,0.9579798776879069,17.822429906542055,0.2168857120353004,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Kottayam,3321.0,108425.0,32.63847080072246,0.9843420656428786,46.509433962264154,0.14777230327701107,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Kozhikode,6704.0,242113.0,36.10932140193885,0.9697195704057279,22.485294117647058,0.2292111119141457,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Malappuram,14567.0,376399.0,25.837383305875893,0.9831125145877668,41.31578947368421,-0.011806003787864956,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Palakkad,6724.0,209843.0,31.20342007434944,0.9748661511005354,30.435294117647057,0.11410078153282667,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Pathanamthitta,1951.0,80405.0,41.19108606557377,0.9625832906201948,18.89189189189189,0.3484478372965861,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Thiruvananthapuram,6663.0,213755.0,32.076080432172866,0.935014257841813,11.142857142857142,0.13457657494816086,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Thrissur,7071.0,204332.0,28.893099547511312,0.9314099844435016,10.11111111111111,0.0598922393357999,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Kerala,Wayanad,1516.0,54918.0,36.201713909030985,0.9881266490765171,66.57894736842105,0.23137897696196555,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Ladakh,Kargil,492.0,5431.0,11.016227180527384,0.9857723577235772,45.625,-0.3595643593478371,False,GREEN: Enrolment Van,Stable in current zone
Ladakh,Leh,125.0,6067.0,48.15079365079365,0.912,8.416666666666666,0.5117479499561456,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Lakshadweep,Lakshadweep,203.0,5996.0,29.392156862745097,0.9950738916256158,96.0,0.0716019433432391,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madanapalle,Kadiri Road,0.0,0.0,0.0,,,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Agar Malwa,2537.0,26697.0,10.518912529550827,0.9885691761923532,69.56666666666666,-0.3712331740986447,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Alirajpur,7010.0,83727.0,11.942233632862644,0.9473609129814551,8.786486486486487,-0.3378368720736646,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Anuppur,3226.0,97545.0,30.227765726681127,0.9959702417854929,204.57142857142858,0.0912083736349177,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Ashok Nagar,5178.0,119393.0,23.053292141340027,0.9677481653147934,22.178571428571427,-0.07713093235076911,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Ashoknagar,3011.0,0.0,0.0,0.9687811358352707,16.778947368421054,-0.6180452103944817,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Balaghat,6805.0,206054.0,30.27534528357332,0.9958853783982365,215.06896551724137,0.09232476349837794,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Barwani,21823.0,226186.0,10.364094574780058,0.9694359162351648,19.16317365269461,-0.3748657677308081,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Betul,8166.0,204068.0,24.986898493939023,0.9840803330884154,52.12977099236641,-0.031761478052254925,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Bhind,13967.0,141381.0,10.121778350515465,0.9542493019259684,13.2546875,-0.38055138975402086,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Bhopal,12862.0,277302.0,21.55811241545518,0.9880267454517182,72.61935483870968,-0.1122132996332403,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Burhanpur,9689.0,90684.0,9.358513931888545,0.9599545876767468,16.817480719794343,-0.3984603556156766,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Chhatarpur,17836.0,238389.0,13.364859561585469,0.9794236375869029,31.26086956521739,-0.3044568813789107,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Chhindwara,8981.0,229613.0,25.563682921398353,0.9946553835875738,169.55102040816325,-0.01822801262557316,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Damoh,6066.0,189937.0,31.30657656172738,0.9922518958127267,105.85416666666667,0.11652120879993712,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,Datia,5843.0,83479.0,14.284565366187543,0.9926407667294198,90.79545454545455,-0.28287723027056255,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Dewas,10442.0,167150.0,16.005936991286028,0.9912851944072016,91.22826086956522,-0.24248757641434085,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Dhar,12712.0,233846.0,18.394242114371117,0.9665670232850849,20.502347417840376,-0.18644923128423058,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Dindori,2659.0,108893.0,40.93721804511278,0.9996239187664535,1204.5,0.34249116802071317,False,YELLOW: Hybrid Center,Will transition to RED within 2-3 years
Madhya Pradesh,East Nimar,3859.0,49970.0,12.94559585492228,0.9945581756931847,106.27272727272727,-0.31429433642911453,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Guna,9811.0,185839.0,18.939971463514066,0.993272856997248,111.88059701492537,-0.17364443121103096,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Gwalior,18542.0,208839.0,11.26241708461414,0.955236759788588,14.57280385078219,-0.3537878466738864,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Harda,2134.0,47936.0,22.452459016393444,0.9915651358950328,91.21052631578948,-0.09122866789381667,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Harda *,610.0,12266.0,20.075286415711947,1.0,503.0,-0.14700580346297465,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Hoshangabad,5982.0,109459.0,18.295002507103458,0.9979939819458375,396.7692307692308,-0.18877775426435048,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Indore,22303.0,408311.0,18.306626614060256,0.9726942563780657,27.352459016393443,-0.18850501033763103,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Jabalpur,12467.0,250715.0,20.108678216233557,0.9918986123365685,104.44117647058823,-0.14622231008766898,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Jhabua,13488.0,130188.0,9.651419675290978,0.9753855278766311,19.77777777777778,-0.3915877190414292,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Katni,10941.0,155394.0,14.201608481082069,0.9892148798098894,70.69747899159664,-0.28482370122752904,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Khandwa,4521.0,76748.0,16.972136222910216,0.9818624198186242,38.63855421686747,-0.219817020008942,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Khargone,15039.0,210181.0,13.974800531914894,0.9663541458873596,19.467455621301774,-0.29014544257909664,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Maihar,418.0,5538.0,13.217183770883056,0.9521531100478469,18.0,-0.30792189380414636,False,GREEN: Enrolment Van,Stable in current zone
Madhya Pradesh,Mandla,4911.0,119228.0,24.272801302931597,0.9989818774180411,774.1666666666666,-0.04851680150708415,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Mandsaur,8276.0,146515.0,17.701461882324512,0.9971000483325277,297.76,-0.2027043811675072,False,YELLOW: Hybrid Center,Stable in current zone
Madhya Pradesh,Mauganj,438.0,5147.0,11.724373576309794,0.997716894977169,189.5,-0.3429486632435481,False,GREEN: Enrolment Van,Stable in current zone
